73 11032 46122
69 10986 133.5 73.7800292969
71 10986 83.8299865723 70.5999832153
69 10987 -11.7600097656 44.2000083923
71 10987 -49.9700012207 42.5100097656
69 10988 -246.809997559 -74.4699707031
71 10988 -279.709991455 -71.9199829102
69 10989 -253.149993896 -77.640007019
71 10989 -285.230010986 -74.6799926758
69 10990 1.92999303341 -152.729995728
71 10990 -92.4700012207 -140.630004883
69 10991 9.83999633789 -164.970001221
71 10991 -86.1200027466 -151.580001831
69 10992 296.299987793 -188.809997559
71 10992 136.080001831 -168.690002441
69 10993 209.089996338 -237.940002441
71 10993 80.5599975586 -215.199996948
69 10994 209.089996338 -237.940002441
71 10994 80.5599975586 -215.199996948
69 10995 -160.690002441 408.029998779
71 10995 -193.949996948 395.970001221
69 10996 310.440002441 138.699996948
71 10996 244.839996338 132
69 10997 273 133.770004272
71 10997 211.160003662 127.529998779
69 10998 358.109985352 100.190002441
71 10998 287.679992676 95.2200012207
69 10999 288.279998779 85.359992981
71 10999 224.990005493 81.3399963379
69 11000 365.75 80.7699890137
71 11000 294.519989014 76.4200134277
69 11001 342.429992676 75.4899902344
71 11001 273.600006104 71.7899780273
69 11002 232.160003662 71.1200027466
71 11002 174.029998779 67.890007019
69 11003 125.88999939 -2.46997094154
71 11003 71.9599914551 -2.15002393723
69 11004 215 -84.450012207
71 11004 162.509994507 -80.4799804688
69 11005 46.5299987793 -175.729995728
71 11005 -47.1899986267 -162.429992676
69 11006 -203.949996948 315.730010986
71 11006 -238.779998779 305.75
69 11007 218.699996948 115.970001221
71 11007 161.789993286 110.949996948
69 11008 357.679992676 67.700012207
71 11008 287.450012207 64.3099975586
69 11009 350.140014648 58.2700195312
71 11009 280.440002441 55.2399902344
69 11010 357.790008545 55.2399902344
71 11010 287.339996338 52.1899986267
69 11011 -160.070007324 -55
71 11011 -188.380004883 -54.5900306702
69 11012 220.88999939 -63.5600013733
71 11012 167.240005493 -60.1799888611
69 11013 -166.009994507 -66.4099731445
71 11013 -194.440002441 -64.109992981
69 11014 190.660003662 -87.4000167847
71 11014 139.330001831 -82.4699707031
69 11015 284.829986572 -184.539993286
71 11015 127.269996643 -164.490005493
69 11016 176.460006714 -288.630004883
71 11016 44.1499900818 -257.839996338
69 11017 -173.509994507 347.220001221
71 11017 -206.149993896 338.160003662
69 11018 302.820007324 52.1199989319
71 11018 237.960006714 49.7000083923
69 11019 -53.3100013733 -147.009994507
71 11019 -141.270004272 -134.38999939
69 11020 48.670009613 -168.490005493
71 11020 -44.5700111389 -156.559997559
69 11021 289.190002441 -190.929992676
71 11021 129.850006104 -170.279998779
69 11022 -370.100006104 -54.9799804688
70 11022 209.020004272 -46.2000083923
71 11022 -389.160003662 -52.5600013733
69 11023 -135.910003662 -65.1200027466
71 11023 -165.050003052 -63.289981842
69 11024 208.520004272 -282.190002441
71 11024 76.6799926758 -254.050003052
69 11025 -155.839996338 411.369995117
71 11025 -190.070007324 399.179992676
69 11026 9.67999267578 -78.7100219727
71 11026 -71.1600036621 -71.6200027466
69 11027 88.4000167847 -47.2399902344
71 11027 44.829990387 -45.6799888611
69 11028 21.0400104523 -176.910003662
71 11028 -75.3200073242 -163.36000061
69 11029 244.789993286 -182.169998169
71 11029 101.430000305 -163.089996338
69 11030 264.119995117 15.1599702835
71 11030 199.880004883 15.1599702835
69 11031 13.0199899673 -211.020004272
71 11031 -68.5 -192.300003052
0 -0.0117387609346 -0.00868167770543 -0.0395011976361 -0.11015124619 1.1548178196 404.411010742 0 0
0 -0.0208237725506 -0.0123991922192 -0.012141934596 -0.124355554581 0.771828174591 405.616546631 0 0
0 -0.00461420258544 -0.0101993321155 -0.0446039624512 -0.102357901633 1.33334434032 405.499664307 0 0
0 -0.0176629820409 -0.00586482407273 -0.0285655446351 -0.116020560265 0.967710971832 404.437011719 0 0
0 -0.00135657491506 -0.00994834325998 -0.0550448931754 -0.0957946702838 1.50721430779 406.446716309 0 0
0 -0.0178470615865 -0.00993638219481 0.00704369600862 -0.127601608634 0.575193226337 406.154541016 0 0
0 0.000497111842656 -0.00964047951589 -0.0677279010415 -0.0900403484702 1.67286777496 408.039611816 0 0
0 -0.0156351485402 -0.0139791231724 0.0251716449857 -0.136901080608 0.375831246376 406.432434082 0 0
0 0.00175356430285 -0.00926882157346 -0.0834477096796 -0.0887416303158 1.83815741539 409.304016113 0 0
3.14154850826 0.00766419946242 0.0032685505328 -0.0964068844914 -0.0872966125607 1.99820613861 410.625305176 0 0
0 -0.0110511092271 -0.0103058548537 0.0597864352167 -0.152491375804 -0.0294546391815 406.815429688 0 0
0 -0.0139665997217 -0.0124221910157 0.0421371869743 -0.144223406911 0.175180286169 406.50567627 0 0
0 0.00271110420449 -0.00871590267109 -0.131971687078 -0.070512726903 2.3067343235 410.676940918 0 0
0 -0.00930905895092 -0.0122950243187 0.0790145918727 -0.156068265438 -0.240548118949 407.906280518 0 0
0 0.00290090883326 -0.00845736080061 -0.113697208464 -0.0777262449265 2.15403628349 411.437530518 0 0
0 0.00371853210429 -0.00897374494268 -0.143598213792 -0.0623428709805 2.44239521027 412.755065918 0 0
0 -0.00145318776232 -0.0110030530993 0.111344866455 -0.171379908919 -0.653099179268 408.60647583 0 0
0 0.00694354924758 -0.00843669769409 -0.165624693036 -0.0540972612798 2.72975468636 414.211120605 0 0
0 -0.936829175865 0.0237793852573 -2.09012889862 -0.0795550867915 0.67900711298 410.713165283 0 0
0 -0.938532564348 0.0264809904418 -1.94328486919 -0.085787653923 0.635563194752 410.359039307 0 0
0 0.00552005848864 -0.00859856444789 -0.153977528214 -0.0593073517084 2.58801221848 413.477600098 0 0
0 -0.944133304005 0.0204103854852 -1.63066482544 -0.0961443260312 0.535132110119 410.460662842 0 0
0 -0.0053344362036 -0.0120840716141 0.0964273586869 -0.163647964597 -0.448950111866 408.303710938 0 0
0 -0.942731224654 0.0241429876268 -1.79246926308 -0.0887918993831 0.587890625 408.330383301 0 0
0 -0.933952815926 0.0238540461129 -2.226146698 -0.0761142596602 0.721868813038 411.816253662 0 0
0 -0.927411146354 0.0248176988564 -2.49093770981 -0.0671126246452 0.814202785492 411.768615723 0 0
0 -0.946794089451 0.0207045534069 -1.46564018726 -0.105073273182 0.484329611063 410.310180664 0 0
0 -0.931018420546 0.0223912299293 -2.35679674149 -0.0712220668793 0.763107299805 413.076568604 0 0
0 -0.948195822113 0.0207430322168 -1.29014837742 -0.114505819976 0.433796942234 411.06262207 0 0
0 -0.954378645362 0.0216836143346 -1.11442279816 -0.125629276037 0.374985933304 411.043670654 0 0
0 0.00783195239808 -0.0103250784774 0.121464267373 -0.178977414966 -0.852477312088 409.311645508 0 0
0 -0.924203294184 0.0247729678625 -2.62330007553 -0.0659913420677 0.859307408333 411.650146484 0 0
0 -0.921935451153 0.0216711492632 -2.87974882126 -0.0553195253015 0.934528291225 410.941131592 0 0
0 0.00838265406968 -0.00910409573529 -0.190246880054 -0.04074254632 2.9957754612 416.025756836 0 0
0 0.0198729219492 -0.0138777004064 0.126164317131 -0.186683177948 -1.04524743557 409.961791992 0 0
0 0.0081804976315 -0.0109683938627 -0.174857527018 -0.0582518726587 2.85945653915 415.952850342 0 0
0 -0.962222495246 0.0222059980087 -0.938060641289 -0.130889177322 0.324918717146 407.532043457 0 0
0 -0.923719200627 0.0251459002865 -2.75438857079 -0.0644186511636 0.899707078934 409.574432373 0 0
0 0.00890158608799 -0.00974301095241 -0.204219803214 -0.0433063842356 3.13156723976 417.875274658 0 0
0 0.014419406808 -0.0154344435673 0.169901520014 -0.198081046343 -1.41365969181 411.407928467 0 0
0 -0.921060613038 0.0234406087411 -3.2749979496 -0.0467417165637 1.04342579842 408.005249023 0 0
0 -0.919802342917 0.0226112045475 -3.14378046989 -0.0457580462098 1.01610672474 408.62399292 0 0
0 -0.966025092384 0.0210085529063 -0.754199326038 -0.140312433243 0.27865588665 405.325866699 0 0
0 0.0225409645721 -0.0156464530651 0.139033392072 -0.194688603282 -1.2287311554 410.099517822 0 0
0 -0.92042267522 0.0244034532419 -3.01171326637 -0.0583938397467 0.97835868597 409.658538818 0 0
0 0.00271026789265 -0.0171778894921 0.205977246165 -0.208605960011 -1.60008275509 411.447784424 0 0
0 -0.928193741471 0.0232847743089 -3.4115049839 -0.0391670651734 1.04176461697 408.469085693 0 0
0 0.0101694190366 -0.00827242610481 -0.210750550032 -0.0303985066712 3.26388931274 420.603912354 0 0
0 -0.938292440281 0.0223376334681 -3.55157375336 -0.0380176790059 1.02417850494 409.125091553 0 0
0 1.03229958372 -0.0256552723657 2.52674388885 -0.0879292562604 0.728429198265 416.182098389 0 0
0 -0.961468891728 0.0197436033556 -0.37615531683 -0.152689471841 0.184839472175 404.813079834 0 0
0 -1.82127190466 0.0181016562327 -1.98471868038 -0.0807415544987 -2.78927707672 434.262451172 0 0
0 1.03139186574 -0.0249919678981 2.7818570137 -0.0736062154174 0.832413613796 418.234832764 0 0
0 1.02846858316 -0.0264775532741 3.04240679741 -0.0704965367913 0.948881149292 419.660064697 0 0
0 1.03196837236 -0.0216023785842 2.24840044975 -0.0929986983538 0.623609006405 413.127380371 0 0
0 1.02510080797 -0.02815160942 3.16461753845 -0.070592880249 1.01470696926 419.68838501 0 0
0 0.0101499064064 -0.00928084091905 -0.221537798643 -0.0310551878065 3.39569067955 421.887664795 0 0
0 -0.951021681901 0.0229765784909 -3.69809579849 -0.0411619022489 0.99383187294 409.188812256 0 0
0 1.03183125371 -0.0292299254096 2.91727280617 -0.0757865607738 0.885989189148 418.114196777 0 0
0 1.01618418411 -0.025414129576 3.27110958099 -0.0638515427709 1.1021682024 421.078979492 0 0
0 -0.00926229876142 -0.0148575457222 0.24708917737 -0.214502975345 -1.79188704491 412.02444458 0 0
0 1.03160446449 -0.0243885987755 2.38813710213 -0.0913843587041 0.6774533391 415.470428467 0 0
0 1.03262934533 -0.028208999657 2.65715122223 -0.0865309089422 0.778336346149 416.670318604 0 0
0 -0.961732104435 0.0189138202989 -0.563048005104 -0.14712446928 0.224984109402 408.487976074 0 0
0 -0.0171218383552 -0.0139919484944 0.282287985086 -0.221453398466 -1.98790049553 412.635192871 0 0
0 -0.964611979368 0.0244294919993 -3.85107564926 -0.0439306683838 0.961236357689 408.342712402 0 0
0 0.991748426599 -0.0228260203772 3.48159623146 -0.0580245889723 1.31242084503 425.375366211 0 0
0 1.03333600694 -0.0229286349616 2.11235785484 -0.099431373179 0.570801079273 410.212371826 0 0
0 1.00524736784 -0.0238911917738 3.37625479698 -0.0592539608479 1.19862270355 423.487213135 0 0
0 0.974159514323 -0.0247518068853 3.71445989609 -0.0505989976227 1.49782204628 430.420043945 0 0
3.14154434181 0.00687239742878 0.00534615065894 -0.252757698298 -0.0199309568852 3.51859211922 423.676147461 0 0
0 0.978675279374 -0.0244491331945 3.59236073494 -0.0580742545426 1.42579388618 428.498840332 0 0
0 1.03038965074 -0.0218960773158 1.96078085899 -0.106287144125 0.514499723911 413.591796875 0 0
1.71541309357 0.991919696331 -7.14663314819
-0.364371538162 1.47739684582 -4.75590133667
1.74736440182 0.805608093739 -7.20629644394
1.6250140667 1.34665799141 -7.13637399673
-0.425339818001 1.34811592102 -7.16750574112
2.13903212547 0.332191646099 -6.15622997284
1.38858520985 1.25973284245 -7.02194690704
1.21730113029 0.0340384766459 -2.94314241409
1.52355158329 1.21731114388 -5.06059026718
1.78514814377 0.0940866991878 -7.30242586136
1.6754784584 -0.00678225792944 -5.58122730255
0.732068359852 -0.182973563671 -2.37560224533
0.729618787766 -0.248500809073 -2.3956515789
1.53768157959 0.069065451622 -3.23347139359
1.66013324261 0.0703849419951 -4.58428096771
1.55305862427 0.314257532358 -3.49955964088
1.5460755825 0.186086818576 -3.30437445641
1.65686166286 -0.222471550107 -5.80863285065
1.66331970692 0.768944084644 -8.95587730408
1.16452693939 0.308886259794 -2.98078656197
1.70498144627 0.281663239002 -4.66338157654
1.60343897343 0.222822442651 -3.94905018806
1.53538322449 0.149843350053 -3.16875934601
1.50675654411 0.166970714927 -2.92956066132
1.5519977808 0.143346101046 -3.3396821022
1.51173079014 0.128281190991 -2.98594307899
1.55729758739 0.161599159241 -3.37543463707
1.52016043663 0.203446418047 -3.29147315025
1.68132925034 0.290383577347 -4.69993209839
1.55350983143 0.0883577466011 -3.25154042244
1.68460905552 0.29141753912 -4.70140504837
0.326432615519 -0.511034071445 -2.72586965561
0.513757050037 0.841668725014 -15.6167726517
1.47106957436 0.352156549692 -2.68140220642
1.49967288971 0.161417812109 -2.87358212471
1.5019261837 0.106948547065 -2.87774062157
1.5030605793 0.106611996889 -2.87801480293
1.46908509731 0.352481275797 -2.68095684052
1.49723899364 0.0842743813992 -2.87683677673
1.54588603973 0.211893647909 -3.33101701736
1.55463302135 0.146651133895 -3.33962202072
1.52072381973 0.0843933597207 -3.02332282066
1.6475263834 0.207608744502 -4.17563152313
1.56292009354 0.222208976746 -3.27606511116
1.52633965015 0.230698421597 -3.06873965263
0.296097785234 0.920235276222 -14.2811145782
-1.29756104946 0.118488587439 1.08603739738
1.52017915249 0.177770197392 -3.02992677689
1.56327629089 0.0860471278429 -3.46778082848
1.6196628809 0.146053060889 -3.91454672813
1.54815936089 0.0939998477697 -3.29014825821
1.54897725582 0.201003238559 -3.29745101929
1.54333114624 0.219707086682 -3.28924155235
1.54504156113 0.14457039535 -3.2400405407
1.52345466614 0.216795787215 -3.10615539551
1.52341234684 0.216853067279 -3.10616183281
0.0221307519823 1.00914442539 -11.060087204
-0.425549149513 1.40615642071 -3.56454133987
1.71894884109 0.299732297659 -4.62027549744
1.51559984684 0.150217190385 -2.98998522758
1.54003930092 0.118707753718 -3.20104074478
1.4982367754 0.369423806667 -2.90031266212
1.56137168407 0.137105599046 -3.41672086716
1.4054428339 1.44073593616 -4.98218536377
1.21957528591 1.44275176525 -5.10059452057
1.52098441124 0.264628320932 -3.01460981369
1.56289863586 0.298684567213 -3.37829303741
1.64780426025 1.24762296677 -7.05694723129
-0.278776973486 1.23247098923 -6.93590307236
1.79788291454 0.762203812599 -8.82623958588
-0.311035573483 1.43061864376 -7.06343317032
1.74180531502 0.0126248011366 -4.94172048569
-0.373455107212 1.02171587944 -9.20462226868
-0.253815561533 -0.106815651059 -9.33553314209
-0.673288941383 0.418814122677 -1.88206648827
1.55646502972 0.249260902405 -3.42440533638
0.741075873375 -0.319317221642 -3.52667927742
1.53313791752 0.226156383753 -3.14522242546
0.907932639122 1.38394188881 -3.0330388546
-0.187317565084 -0.275115579367 -2.74128246307
-0.192194864154 -0.281718254089 -2.77081441879
1.55688142776 0.314558833838 -3.4204647541
-0.896695315838 0.10754454881 -3.51843261719
-0.90549659729 0.112853564322 -3.34603333473
1.56372022629 0.156140267849 -3.45835828781
1.55999755859 0.107713669538 -3.38089704514
1.5338973999 0.1765088588 -3.16307210922
1.50446093082 0.29095607996 -2.94818401337
1.47163963318 0.262100964785 -2.67319941521
1.6135725975 0.122878991067 -3.94197773933
1.52598679066 0.230807706714 -3.06911945343
1.53292155266 0.226079538465 -3.14474225044
1.53387033939 0.196108534932 -3.11222171783
0.942945539951 1.42163693905 -3.02767252922
1.53683662415 0.105838447809 -3.07473111153
-0.638911068439 0.392033308744 -1.8744623661
1.60904288292 0.235954135656 -4.52250671387
-0.954177856445 0.337592869997 -3.70407795906
1.69514107704 0.28096139431 -4.65307617188
-0.908845365047 0.253488451242 -3.72307538986
1.65685808659 0.253654569387 -4.75760602951
1.5312204361 1.13271188736 -7.09742689133
1.74310696125 0.271693140268 -5.47838973999
-0.558731138706 1.13086950779 -3.47572636604
-0.575703144073 1.16919434071 -3.48930454254
1.5678716898 1.26716279984 -4.99669313431
1.1809540987 1.459867239 -5.07435560226
1.77296149731 0.272934019566 -5.43717432022
1.30212032795 1.16070985794 -5.12667274475
1.66655802727 0.578755557537 -7.93679523468
1.23821556568 1.34619891644 -5.18629360199
-0.043534617871 -0.228041604161 -4.0091714859
1.31518912315 1.11279773712 -5.1237654686
-0.328851222992 1.41957008839 -4.92303466797
-0.897290945053 0.344537258148 -3.73979043961
-0.924386024475 0.232494711876 -3.7193198204
-0.861243069172 -0.00676035601646 -3.75848197937
1.46516013145 1.07347416878 -4.98664426804
0.771703541279 -0.202057704329 -3.35010242462
-0.930986166 0.349922806025 -3.736089468
-0.648541390896 1.4903844595 -4.7457075119
1.59368884563 0.0464867465198 -4.1591501236
1.40329146385 1.43831169605 -4.98201179504
1.22986078262 1.44748663902 -5.01127910614
0.796804010868 -0.21385550499 -3.34335589409
-0.0415537618101 -0.219726189971 -3.30464696884
0.816073656082 -0.30829039216 -3.22241592407
-0.397337466478 0.0966614112258 -5.48037719727
0.734997272491 -0.242528706789 -3.34839010239
1.75853955746 0.306056946516 -5.44847154617
1.54487729073 0.284433186054 -3.22771883011
1.52280509472 0.324716091156 -3.02647995949
1.49954116344 0.161417260766 -2.87342858315
1.48276889324 0.332336813211 -2.72268438339
0.795337617397 -0.294139862061 -4.64509057999
0.715000748634 -0.277121752501 -3.32352399826
0.809528946877 -0.173185825348 -2.28103160858
-0.453998029232 1.37210607529 -3.54912734032
1.26395356655 1.39626216888 -2.90164589882
0.78561848402 -0.203418239951 -3.13064956665
0.688976705074 -0.279528230429 -2.57082247734
-0.666209459305 1.50187861919 -4.77600669861
-0.0984070897102 -0.114112608135 -8.47431468964
-0.205418452621 -0.183699250221 -3.14418935776
0.771749794483 -0.180100187659 -2.28635597229
-0.0299144610763 -0.116549022496 -4.01147794724
1.50307369232 0.337465494871 -2.89881825447
-0.99971216917 -0.154745653272 -2.41544151306
-0.959995567799 0.0594078786671 -2.50820922852
-0.941493928432 0.222362980247 -3.65642309189
-0.959531366825 0.0584482587874 -2.61783146858
-0.831956028938 0.400628447533 -3.71699213982
-0.720449388027 1.55704915524 -3.42959356308
1.54485702515 0.284732282162 -3.22721290588
1.61708605289 0.24567078054 -4.07257509232
-0.521731436253 1.34010863304 -4.79205274582
1.74992263317 0.928738236427 -8.01638889313
-0.920369267464 -0.205156937242 -3.22819066048
-0.665154635906 1.34526288509 -4.72219944
0.722561299801 -0.177893564105 -2.32674264908
-0.176580309868 -0.307268589735 -2.81594753265
-0.292501181364 -0.211236983538 -2.68559288979
-0.757165551186 0.232808575034 -3.63716316223
-0.525371074677 -0.294096678495 -2.6290845871
0.802385687828 -0.291869133711 -4.47720098495
-0.699590981007 0.0465924106538 -2.36480998993
-0.356535881758 -0.189446374774 -2.65795660019
0.727630198002 -0.208757475019 -3.46197342873
-0.696179330349 -0.184496372938 -1.99884927273
-0.651885390282 -0.255790829659 -1.91370308399
-0.587587416172 -0.280669331551 -2.4979121685
1.24503481388 1.11145663261 -6.99384403229
-0.711230695248 1.46687352657 -3.38897156715
-0.489473730326 1.43693995476 -5.0216884613
-0.65747821331 -0.238265290856 -9.35020637512
0.996111810207 1.2589212656 -3.08108687401
1.98384380341 0.208930358291 -7.31521987915
-0.183513179421 -0.210565775633 -8.78007602692
-0.402763694525 -0.203044816852 -2.6153113842
-0.404596328735 -0.203872635961 -2.62051701546
-0.42777004838 1.4025901556 -3.55985474586
-0.290507256985 -0.360182017088 -8.65075016022
0.767109274864 -0.116919353604 -2.70342516899
0.770387530327 -0.117664083838 -2.70816469193
-0.431449353695 -0.296986371279 -2.58213114738
0.930684328079 1.32146596909 -3.08110117912
-0.305839598179 0.59765625 1.96700966358
-0.872329652309 0.290515065193 -3.73069500923
-0.320513665676 0.611425220966 1.78226339817
-0.719671428204 1.48957574368 -3.39697170258
0.922702908516 1.47836196423 -3.01973724365
0.922702908516 1.47836196423 -3.01973724365
-0.270282655954 -0.180772483349 -3.06574892998
-0.195014134049 -0.205623447895 -2.72465872765
-0.578217327595 1.48029828072 -4.76276302338
-0.792008936405 0.45269036293 -3.93473148346
-0.907144010067 0.399034827948 -3.67503881454
-0.47015184164 0.156299963593 -3.6105556488
-0.860142230988 0.0330508351326 -3.78825426102
0.758134663105 -0.178751170635 -2.29858994484
0.75120806694 -0.164792284369 -2.30978536606
-0.971042156219 0.205107450485 -2.54257082939
1.18200206757 1.45623111725 -2.82011556625
-0.9691593647 0.201455682516 -2.49826622009
-0.599406898022 1.6916872263 -2.46815466881
0.686908006668 -0.189004763961 -2.67463517189
1.01028478146 1.52690815926 -2.91279816628
-0.734622120857 1.39322602749 -4.64142799377
-0.421801179647 -0.120755337179 -4.82626342773
-0.637012302876 -0.266962856054 -2.12110424042
-0.596253991127 1.33376550674 -4.75762701035
1.565107584 0.315641373396 -3.52383160591
-0.538613319397 1.29521667957 -6.81240272522
0.741472363472 -0.236997812986 -3.45119690895
0.755498886108 -0.177381634712 -2.29199552536
-0.344757348299 1.37382555008 -4.85486221313
-0.175548702478 -0.200161203742 -2.78152108192
-0.429314762354 1.16282272339 -8.62238407135
1.51958036423 0.343186616898 -3.06899046898
0.935214996338 1.30405676365 -3.09411668777
1.12958073616 1.14358627796 -2.9880926609
-0.8350481987 0.0156298894435 -3.89509773254
0.791705965996 -0.190620973706 -2.26499652863
0.791705965996 -0.190620973706 -2.26499652863
1.61622178555 -0.204022988677 -6.37002897263
0.724997162819 -0.17964181304 -2.33245992661
0.661936223507 -0.163713335991 -2.24869513512
1.61166882515 0.265176653862 -4.19877529144
1.62003278732 0.230261266232 -4.12069749832
-0.0394938290119 -0.12357852608 -8.22759819031
0.789251029491 -0.286807179451 -2.8425078392
-0.81065839529 0.363126575947 -3.7159512043
-0.810410141945 0.361564725637 -3.71407532692
-0.898232519627 0.142595171928 -3.32770204544
-0.543775558472 -0.079224742949 -4.95029115677
-0.0445183552802 -0.211334213614 -3.26862859726
-0.835882842541 -0.300819009542 -3.54885458946
-0.0881168395281 -0.331339597702 -3.31016373634
-0.920649468899 0.104226693511 -3.26460170746
0.693321228027 -0.146599799395 -2.34145140648
-0.927977323532 0.342762380838 -3.72297000885
-0.857336878777 0.0429030880332 -3.78392839432
-2.7826693058 1.06153392792 4.49003887177
0.774293243885 -0.175197407603 -2.28765559196
-0.0625251308084 -0.234920427203 -3.27052044868
-0.667663872242 0.365486860275 -1.88914644718
-0.939475774765 -0.132584139705 -2.51063013077
-0.970506668091 -0.0292153432965 -2.59290742874
-0.67131626606 0.366409599781 -1.89044988155
-0.974923431873 0.235032245517 -2.55237531662
-0.976637721062 0.135006099939 -2.61241889
-1.00598955154 0.162521854043 -2.63487434387
1.23099267483 1.38190042973 -5.14599514008
1.65716946125 -0.105050086975 -5.29925060272
1.56453025341 0.0322334393859 -3.22357535362
1.50630640984 0.282860517502 -2.74872350693
1.56967222691 0.296360135078 -3.4851937294
1.49107658863 0.172857761383 -2.81568980217
1.4546020031 -0.142699316144 -5.51439714432
-0.472838699818 1.24830269814 -3.50647592545
-0.723349988461 1.55491745472 -3.43448281288
-0.356081604958 1.36982810497 -4.77780771255
-0.624172568321 1.52133083344 -3.32600164413
-0.534871697426 -0.304192304611 -2.55991172791
-0.792008936405 0.45269036293 -3.93473148346
-0.65626680851 1.54548048973 -3.34800195694
0.789018154144 -0.203503459692 -2.26725125313
1.38271963596 1.3404661417 -5.11831855774
-0.659966111183 1.54973065853 -3.35480737686
0.728858172894 -0.200845584273 -2.70485806465
1.19764196873 0.282891392708 -2.98931026459
0.734331905842 -0.226857125759 -3.10673832893
-0.144227415323 -0.279802680016 -2.84555602074
-0.818289935589 -0.0862893089652 -4.00156354904
0.693711698055 -0.240351319313 -3.1615049839
1.18336641788 1.19284152985 -2.96957540512
1.15935075283 1.39233028889 -2.82340717316
-0.43759906292 1.38605391979 -4.78044557571
0.265496343374 -0.293764233589 -2.5198996067
0.716742753983 -0.164863735437 -2.78556728363
-0.375142335892 -0.181929081678 -3.20682406425
-0.318225950003 -0.194300755858 -2.75266695023
0.879010975361 -0.239479452372 -3.37573480606
0.91995203495 1.31837427616 -3.09372830391
-0.899736166 -0.232510119677 -4.00184965134
1.54332125187 -0.245783895254 -3.01902842522
-0.396829456091 -0.205179810524 -2.64699029922
1.34257018566 1.47872138023 -5.02518939972
-0.548922598362 -0.2230810076 -3.40050601959
0.839820146561 -0.18225069344 -3.39363718033
1.55251848698 0.0254681129009 -5.58898496628
0.726567089558 -0.252867281437 -2.7640504837
0.894659280777 1.34968566895 -3.02398490906
1.07939183712 1.55455076694 -2.90507411957
1.19591403008 1.19273412228 -2.96682691574
-0.584878921509 -0.277928352356 -2.51666307449
1.51284396648 0.328803449869 -2.88719034195
0.691104590893 -0.135540530086 -2.35413527489
0.939633488655 1.48772704601 -2.9235470295
-0.569162428379 -0.287995427847 -2.66698765755
0.738403975964 -0.134894788265 -2.37178182602
0.358694314957 -0.227048128843 -1.70626401901
1.54332125187 -0.245783895254 -3.01902842522
1.5565611124 0.194774746895 -3.40201258659
-0.948662102222 0.0913166180253 -2.62651777267
-0.859724581242 -0.00767616322264 -3.75501298904
0.715200304985 -0.107741765678 -2.35040092468
1.33219587803 1.08066725731 -5.10435724258
0.706484854221 -0.16994549334 -2.64738941193
-0.742887794971 1.37745153904 -3.47130703926
-0.588270902634 1.49275195599 -4.79500961304
-0.585920035839 1.31304574013 -4.68861579895
1.52851736546 1.24892544746 -5.00977134705
-2.1886484623 0.644984543324 3.32080507278
1.51956772804 0.110550746322 -2.92020630836
-0.612375319004 0.566711187363 -1.8850646019
-0.973286986351 -0.0723691508174 -2.56481480598
0.71231842041 -0.237320780754 -3.49852490425
-0.428591132164 1.32649505138 -4.84448194504
-0.541482806206 -0.309463590384 -2.58178949356
-0.685008704662 1.74709641933 -2.53804349899
-0.233681127429 1.2220467329 -6.58559465408
0.736520051956 -0.315187722445 -3.26202321053
-0.59811848402 1.68949365616 -2.46602082253
-0.767000555992 1.33017277718 -3.56153345108
1.01949775219 1.48747265339 -2.84608602524
-0.319358408451 -0.194693475962 -2.75839042664
-0.690891861916 -0.217555746436 -2.0114774704
-0.865998029709 0.137363389134 -3.90034508705
-0.686616897583 -0.231593102217 -1.99748206139
-0.684075176716 -0.179802790284 -2.00005698204
0.778834164143 -0.11879657954 -2.67278671265
-0.577501893044 -0.257441341877 -2.51954865456
-0.682314038277 0.259710520506 -1.87483513355
-0.786243021488 1.4504326582 -3.38353657722
-0.768569886684 1.50831270218 -2.33584547043
0.226289376616 -0.2521930933 -2.15696358681
-0.664151847363 -0.176919817924 -2.05213975906
-0.674067676067 -0.210937350988 -2.12761950493
-0.91899061203 0.0686521306634 -3.19057035446
0.895838975906 1.49446690083 -3.00602126122
-0.956906497478 2.5369553566 -2.91997265816
1.17072999477 1.39859735966 -2.80624818802
-0.719165325165 1.5167081356 -3.43523001671
1.19554531574 1.17469239235 -2.94574737549
-0.31853172183 1.40811109543 -4.5852766037
-0.68637162447 0.405202299356 -1.87918162346
-0.574017763138 1.29666662216 -6.64802646637
-0.523344039917 0.786885082722 -4.7747797966
-0.869996726513 0.141399160028 -3.70978331566
-0.934609293938 0.0821730718017 -2.61615753174
0.836956262589 -0.190793842077 -3.33042621613
0.874829947948 -0.191738650203 -3.34581708908
0.744284927845 -0.10062148422 -2.41443300247
0.719341993332 -0.16550001502 -2.79206633568
0.686175763607 -0.216562688351 -3.05908441544
1.16724276543 1.39936494827 -2.82109904289
0.879184424877 1.30631649494 -3.01947450638
-0.959306716919 0.193074375391 -2.61312294006
1.44629120827 -0.0283234845847 -5.10623025894
-0.160523027182 0.55495017767 1.85575163364
-0.275370627642 0.560995936394 1.89757347107
0.682603061199 -0.187058448792 -2.36049675941
0.682603061199 -0.187058448792 -2.36049675941
-0.678780198097 -0.166139751673 -2.03248524666
0.771539092064 -0.267673790455 -2.44163966179
1.23197257519 1.14113354683 -4.99286031723
-0.410115242004 -0.214925974607 -2.69986987114
-0.326132386923 0.543286681175 1.47593772411
1.22656714916 1.38272070885 -2.90349197388
1.24730706215 1.34233117104 -2.93170309067
